Date,Price,current_price,market_cap,market_cap_rank,total_volume,circulating_supply,max_supply,ath,atl,price_change_1h,price_change_24h,price_change_7d,price_change_30d,price_change_1y,last_updated
2025-05-10 09:04:22,103616.81743717464,103581,2058884712366,1,29594995535,19862743.0,21000000.0,108786,67.81,,0.51219,,,,2025-05-10T09:04:44.703Z
2025-05-10 09:07:30,103540.09976510653,103541,2056709123533,1,29587053594,19862743.0,21000000.0,108786,67.81,,0.51382,,,,2025-05-10T09:07:23.413Z
2025-05-10 09:10:57,103487.74334533686,103490,2056709123533,1,29257246773,19862743.0,21000000.0,108786,67.81,,0.464,,,,2025-05-10T09:10:45.623Z
2025-05-10 09:13:45,103477.3116769236,103477,2055550449718,1,29121739670,19862743.0,21000000.0,108786,67.81,,0.62829,,,,2025-05-10T09:13:22.721Z
2025-05-10 09:16:36,103484.10113694095,103485,2055220431272,1,28905027473,19862743.0,21000000.0,108786,67.81,,0.64433,,,,2025-05-10T09:16:45.464Z
2025-05-10 09:20:03,103465.33630711577,103465,2055106613185,1,29818733431,19862743.0,21000000.0,108786,67.81,,0.62522,,,,2025-05-10T09:19:44.790Z
2025-05-10 09:23:05,103495.54534263875,103492,2055106613185,1,29733499438,19862743.0,21000000.0,108786,67.81,,0.64475,,,,2025-05-10T09:22:41.192Z
2025-05-10 09:25:35,103549.0703523992,103551,2055891938914,1,30049307039,19862743.0,21000000.0,108786,67.81,,0.70188,,,,2025-05-10T09:25:55.288Z
2025-05-10 09:28:57,103588.5868190062,103585,2057223736475,1,30026068740,19862743.0,21000000.0,108786,67.81,,0.86528,,,,2025-05-10T09:28:43.878Z
2025-05-10 09:31:58,103583.5058795366,103597,2057223736475,1,29789949582,19862743.0,21000000.0,108786,67.81,,0.86761,,,,2025-05-10T09:31:14.612Z
2025-05-10 09:34:49,103575.85521376051,103575,2057445213123,1,29596007584,19862743.0,21000000.0,108786,67.81,,0.84621,,,,2025-05-10T09:34:41.010Z
2025-05-10 09:37:47,103616.66381246247,103614,2057988717287,1,29417758792,19862743.0,21000000.0,108786,67.81,,0.82731,,,,2025-05-10T09:37:32.305Z
2025-05-10 09:40:57,103684.56220302038,103683,2057988717287,1,29507766624,19862743.0,21000000.0,108786,67.81,,0.89484,,,,2025-05-10T09:40:44.355Z
2025-05-10 09:43:56,103718.16049661084,103718,2059615520363,1,29294596373,19862743.0,21000000.0,108786,67.81,,0.90773,,,,2025-05-10T09:43:56.751Z
2025-05-10 09:46:52,103741.24454754224,103740,2060247357492,1,29466882177,19862743.0,21000000.0,108786,67.81,,0.95823,,,,2025-05-10T09:46:42.573Z
2025-05-10 09:50:05,103745.9795934985,103746,2060727378420,1,29321155832,19862743.0,21000000.0,108786,67.81,,0.96418,,,,2025-05-10T09:50:05.926Z
2025-05-10 09:53:16,103777.81673428396,103776,2060727378420,1,29263488790,19862743.0,21000000.0,108786,67.81,,1.02885,,,,2025-05-10T09:52:39.499Z
2025-05-10 09:56:03,103784.6013971676,103785,2061279302997,1,29199111196,19862765.0,21000000.0,108786,67.81,,0.91149,,,,2025-05-10T09:56:17.167Z
2025-05-10 09:59:00,103793.09260724104,103793,2061526937899,1,29087651279,19862765.0,21000000.0,108786,67.81,,0.9198,,,,2025-05-10T09:58:56.199Z
2025-05-10 10:01:51,103768.7946826062,103769,2061316127212,1,29039718958,19862765.0,21000000.0,108786,67.81,,0.85643,,,,2025-05-10T10:02:00.940Z
2025-05-10 10:04:46,103768.38018973712,103770,2061316127212,1,28813207631,19862765.0,21000000.0,108786,67.81,,0.85779,,,,2025-05-10T10:04:32.108Z
2025-05-10 10:07:53,103793.55574613916,103796,2061284143567,1,28676514633,19862765.0,21000000.0,108786,67.81,,0.84148,,,,2025-05-10T10:08:15.844Z
2025-05-10 10:10:53,103805.98419170675,103806,2061876970294,1,28758689383,19862765.0,21000000.0,108786,67.81,,0.80483,,,,2025-05-10T10:11:02.429Z
2025-05-10 10:14:03,103825.49054073276,103828,2062352683886,1,28670802336,19862765.0,21000000.0,108786,67.81,,0.82637,,,,2025-05-10T10:13:40.965Z
2025-05-10 10:17:04,103823.9556639159,103825,2062352683886,1,28662075127,19862765.0,21000000.0,108786,67.81,,0.81571,,,,2025-05-10T10:17:24.020Z
2025-05-10 10:20:13,103810.35381179042,103810,2062300078648,1,28327266501,19862765.0,21000000.0,108786,67.81,,0.80117,,,,2025-05-10T10:19:45.665Z
2025-05-10 10:23:12,103829.78413180944,103830,2062346493734,1,28318152658,19862765.0,21000000.0,108786,67.81,,0.80717,,,,2025-05-10T10:23:22.097Z
2025-05-10 10:26:12,103827.33098846198,103826,2062346493734,1,28405112857,19862765.0,21000000.0,108786,67.81,,0.79857,,,,2025-05-10T10:26:03.850Z
2025-05-10 10:29:29,103813.32566427453,103813,2062229632301,1,28529097172,19862765.0,21000000.0,108786,67.81,,0.78586,,,,2025-05-10T10:29:29.251Z
2025-05-10 10:32:13,103794.87126747872,103796,2062229632301,1,28425276696,19862765.0,21000000.0,108786,67.81,,0.74883,,,,2025-05-10T10:32:01.848Z
2025-05-10 10:35:03,103804.2363332104,103804,2061615068005,1,28517989295,19862765.0,21000000.0,108786,67.81,,0.75681,,,,2025-05-10T10:34:56.028Z
2025-05-10 10:38:24,103787.56005587132,103787,2061464043233,1,28440639949,19862765.0,21000000.0,108786,67.81,,0.66747,,,,2025-05-10T10:38:01.272Z
2025-05-10 10:41:36,103754.29466956928,103753,2061464043233,1,28444771978,19862765.0,21000000.0,108786,67.81,,0.63498,,,,2025-05-10T10:40:53.452Z
2025-05-10 10:44:32,103759.36135827948,103761,2060847172762,1,28358382883,19862765.0,21000000.0,108786,67.81,,0.56515,,,,2025-05-10T10:44:13.606Z
2025-05-10 10:47:40,103771.38471414876,103763,2060798564135,1,28255725630,19862765.0,21000000.0,108786,67.81,,0.48566,,,,2025-05-10T10:46:55.667Z
2025-05-10 10:50:37,103740.9178234478,103740,2060619724680,1,28295454816,19862765.0,21000000.0,108786,67.81,,0.46285,,,,2025-05-10T10:50:29.832Z
2025-05-10 10:53:32,103768.0210497518,103767,2060619724680,1,28257545338,19862765.0,21000000.0,108786,67.81,,0.44488,,,,2025-05-10T10:53:13.512Z
2025-05-10 10:56:13,103731.89267376871,103732,2061069885556,1,28305438530,19862790.0,21000000.0,108786,67.81,,0.41065,,,,2025-05-10T10:56:22.971Z
2025-05-10 10:59:46,103673.1959520334,103676,2059302000580,1,28285738280,19862790.0,21000000.0,108786,67.81,,0.3715,,,,2025-05-10T10:59:38.434Z
2025-05-10 11:02:27,103607.90153164226,103612,2059302000580,1,28222873330,19862790.0,21000000.0,108786,67.81,,0.45808,,,,2025-05-10T11:02:18.483Z
2025-05-10 11:05:46,103577.4007044509,103583,2058030785618,1,28147663289,19862790.0,21000000.0,108786,67.81,,0.42925,,,,2025-05-10T11:05:29.278Z
2025-05-10 11:08:48,103620.32961463512,103620,2058118689045,1,26740225363,19862790.0,21000000.0,108786,67.81,,0.44961,,,,2025-05-10T11:08:48.883Z
2025-05-10 11:11:26,103613.16530182984,103613,2058055172727,1,26367043531,19862790.0,21000000.0,108786,67.81,,0.39024,,,,2025-05-10T11:11:26.344Z
2025-05-10 11:14:35,103623.29981200444,103626,2058296711764,1,26175668656,19862790.0,21000000.0,108786,67.81,,0.40244,,,,2025-05-10T11:14:49.528Z
2025-05-10 11:17:34,103617.00227022196,103617,2058296711764,1,26237935171,19862790.0,21000000.0,108786,67.81,,0.34952,,,,2025-05-10T11:17:26.584Z
2025-05-10 11:20:41,103599.23504816707,103598,2057844435928,1,26354403759,19862790.0,21000000.0,108786,67.81,,0.25388,,,,2025-05-10T11:20:55.600Z
2025-05-10 11:23:28,103585.32130438962,103587,2057844435928,1,26278475195,19862790.0,21000000.0,108786,67.81,,0.24291,,,,2025-05-10T11:23:38.717Z
2025-05-10 11:26:30,103610.72496589314,103611,2057492133104,1,27166518214,19862790.0,21000000.0,108786,67.81,,0.49844,,,,2025-05-10T11:26:38.394Z
2025-05-10 11:29:54,103593.58883873984,103594,2058043809539,1,26847357734,19862790.0,21000000.0,108786,67.81,,0.48213,,,,2025-05-10T11:29:42.633Z
2025-05-10 11:32:42,103565.84245655945,103568,2058043809539,1,26846881133,19862790.0,21000000.0,108786,67.81,,0.52005,,,,2025-05-10T11:32:17.905Z
2025-05-10 11:35:46,103541.01080689632,103541,2057008897487,1,26611577859,19862790.0,21000000.0,108786,67.81,,0.53331,,,,2025-05-10T11:35:46.459Z
2025-05-10 11:38:46,103537.51382258598,103537,2056393996410,1,26513501111,19862790.0,21000000.0,108786,67.81,,0.52986,,,,2025-05-10T11:38:33.817Z
2025-05-10 11:42:03,103499.1904929368,103530,2056436446369,1,26384691029,19862790.0,21000000.0,108786,67.81,,0.47386,,,,2025-05-10T11:41:16.402Z
2025-05-10 11:45:02,103469.57293559409,103469,2056436446369,1,26743600238,19862790.0,21000000.0,108786,67.81,,0.41535,,,,2025-05-10T11:44:41.155Z
2025-05-10 11:48:02,103442.94807139506,103443,2054882166250,1,26651612831,19862790.0,21000000.0,108786,67.81,,0.36547,,,,2025-05-10T11:48:02.078Z
2025-05-10 11:50:33,103470.95991520915,103472,2054882166250,1,25473234971,19862790.0,21000000.0,108786,67.81,,0.45789,,,,2025-05-10T11:50:44.382Z
2025-05-10 11:53:55,103478.7877197447,103480,2055240585484,1,25468384778,19862790.0,21000000.0,108786,67.81,,0.46534,,,,2025-05-10T11:53:23.650Z
2025-05-10 11:57:07,103471.39912927976,103471,2055509186074,1,25568089486,19862815.0,21000000.0,108786,67.81,,0.51335,,,,2025-05-10T11:57:07.624Z
2025-05-10 11:59:53,103449.31707387924,103449,2054920292901,1,25635188956,19862815.0,21000000.0,108786,67.81,,0.4919,,,,2025-05-10T11:59:53.111Z
2025-05-10 12:02:47,103466.05904078417,103456,2054920292901,1,25624592583,19862815.0,21000000.0,108786,67.81,,0.4555,,,,2025-05-10T12:02:27.304Z
2025-05-10 12:05:43,103473.25999809036,103475,2055202584455,1,26382455683,19862815.0,21000000.0,108786,67.81,,0.47424,,,,2025-05-10T12:05:35.550Z
2025-05-10 12:09:06,103551.41837099953,103552,2055202584455,1,26266462289,19862815.0,21000000.0,108786,67.81,,0.62416,,,,2025-05-10T12:09:00.331Z
2025-05-10 12:12:02,103580.50785445956,103583,2055202584455,1,26308191875,19862815.0,21000000.0,108786,67.81,,0.63548,,,,2025-05-10T12:12:17.124Z
2025-05-10 12:15:12,103596.9064883544,103597,2055202584455,1,26404205756,19862815.0,21000000.0,108786,67.81,,0.64887,,,,2025-05-10T12:15:12.596Z
2025-05-10 12:18:15,103600.831235658,103599,2057702897195,1,26316872800,19862815.0,21000000.0,108786,67.81,,0.64609,,,,2025-05-10T12:17:52.509Z
2025-05-10 12:21:22,103604.96966406528,103603,2057821400292,1,26252235851,19862815.0,21000000.0,108786,67.81,,0.64985,,,,2025-05-10T12:20:41.768Z
2025-05-10 12:23:55,103637.18132273055,103643,2057821400292,1,26409590774,19862815.0,21000000.0,108786,67.81,,0.59431,,,,2025-05-10T12:24:04.400Z
2025-05-10 12:26:54,103668.67389179111,103670,2058679348488,1,26140787377,19862815.0,21000000.0,108786,67.81,,0.60357,,,,2025-05-10T12:27:22.825Z
2025-05-10 12:30:12,103713.32114845404,103709,2058679348488,1,26232237694,19862815.0,21000000.0,108786,67.81,,0.64053,,,,2025-05-10T12:29:48.161Z
2025-05-10 12:33:19,103729.68572768266,103732,2059942770832,1,25226684005,19862815.0,21000000.0,108786,67.81,,0.62846,,,,2025-05-10T12:33:26.556Z
2025-05-10 12:36:22,103755.02588461131,103755,2060431097021,1,26199546943,19862815.0,21000000.0,108786,67.81,,0.65138,,,,2025-05-10T12:36:31.619Z
2025-05-10 12:39:19,103744.9493778988,103747,2060902832174,1,26170161123,19862815.0,21000000.0,108786,67.81,,0.69746,,,,2025-05-10T12:38:46.677Z
2025-05-10 12:42:27,103719.37845688508,103721,2060902832174,1,26313148345,19862815.0,21000000.0,108786,67.81,,0.72221,,,,2025-05-10T12:42:01.986Z
2025-05-10 12:45:02,103669.94126551252,103688,2060144265336,1,26287967120,19862815.0,21000000.0,108786,67.81,,0.69029,,,,2025-05-10T12:45:25.628Z
2025-05-10 12:48:32,103669.18678906614,103667,2059130525279,1,25305723825,19862815.0,21000000.0,108786,67.81,,0.61115,,,,2025-05-10T12:48:23.850Z
2025-05-10 12:51:07,103682.35481057236,103684,2059130525279,1,25308679626,19862815.0,21000000.0,108786,67.81,,0.62698,,,,2025-05-10T12:50:47.014Z
2025-05-10 12:54:31,103703.32307886796,103703,2059672080078,1,25292018887,19862850.0,21000000.0,108786,67.81,,0.69607,,,,2025-05-10T12:54:21.892Z
2025-05-10 12:57:15,103710.00553240624,103709,2059940462770,1,25867303857,19862850.0,21000000.0,108786,67.81,,0.75754,,,,2025-05-10T12:57:40.816Z
2025-05-10 13:00:17,103692.46074323377,103696,2059940462770,1,25908383742,19862850.0,21000000.0,108786,67.81,,0.72272,,,,2025-05-10T13:00:39.968Z
2025-05-10 13:03:25,103723.37049626547,103723,2060078636790,1,25915316842,19862850.0,21000000.0,108786,67.81,,0.7491,,,,2025-05-10T13:03:13.991Z
2025-05-10 13:06:01,103724.73510805696,103725,2060078636790,1,25754819927,19862850.0,21000000.0,108786,67.81,,0.69225,,,,2025-05-10T13:06:01.636Z
2025-05-10 13:09:22,103720.00916134572,103720,2060078636790,1,25693171366,19862850.0,21000000.0,108786,67.81,,0.68777,,,,2025-05-10T13:09:02.260Z
2025-05-10 13:12:25,103711.47027665853,103711,2060174983970,1,25651360991,19862850.0,21000000.0,108786,67.81,,0.63019,,,,2025-05-10T13:12:25.191Z
2025-05-10 13:15:47,103697.22426064924,103697,2059754393759,1,25585848838,19862850.0,21000000.0,108786,67.81,,0.61639,,,,2025-05-10T13:15:38.214Z
2025-05-10 13:18:22,103673.28035309727,103676,2059754393759,1,25655118360,19862850.0,21000000.0,108786,67.81,,0.61564,,,,2025-05-10T13:18:12.199Z
2025-05-10 13:21:43,103642.40483312884,103642,2059112175643,1,25566120047,19862850.0,21000000.0,108786,67.81,,0.63463,,,,2025-05-10T13:21:53.072Z
2025-05-10 13:24:24,103619.95145857635,103622,2058259670255,1,25546335215,19862850.0,21000000.0,108786,67.81,,0.61483,,,,2025-05-10T13:24:12.609Z
2025-05-10 13:27:53,103604.50417271198,103607,2058259670255,1,25640600527,19862850.0,21000000.0,108786,67.81,,0.59865,,,,2025-05-10T13:27:23.694Z
2025-05-10 13:30:45,103617.69552268482,103618,2057985032093,1,25455402358,19862850.0,21000000.0,108786,67.81,,0.53111,,,,2025-05-10T13:30:54.545Z
2025-05-10 13:33:38,103602.00657862757,103602,2057985032093,1,25392250253,19862850.0,21000000.0,108786,67.81,,0.51605,,,,2025-05-10T13:33:28.965Z
2025-05-10 13:36:54,103629.55167740949,103625,2057825786222,1,25251194443,19862850.0,21000000.0,108786,67.81,,0.41272,,,,2025-05-10T13:36:33.233Z
2025-05-10 13:39:54,103619.20141496704,103626,2058292700055,1,25281959722,19862850.0,21000000.0,108786,67.81,,0.41409,,,,2025-05-10T13:39:36.714Z
2025-05-10 13:42:36,103619.76676665033,103618,2058159132117,1,25152000024,19862850.0,21000000.0,108786,67.81,,0.3279,,,,2025-05-10T13:43:02.876Z
2025-05-10 13:46:03,103606.97723636718,103607,2058159132117,1,25093273279,19862850.0,21000000.0,108786,67.81,,0.31695,,,,2025-05-10T13:46:03.025Z
2025-05-10 13:48:33,103630.08578010811,103630,2057959248274,1,25065168653,19862850.0,21000000.0,108786,67.81,,0.15493,,,,2025-05-10T13:48:33.007Z
2025-05-10 13:51:47,103648.46801311144,103651,2058976083458,1,24986783661,19862850.0,21000000.0,108786,67.81,,0.09046,,,,2025-05-10T13:52:01.409Z
2025-05-10 13:55:05,103654.73328659488,103655,2058976083458,1,24867297571,19862850.0,21000000.0,108786,67.81,,0.09362,,,,2025-05-10T13:54:53.232Z
2025-05-10 13:57:36,103656.38503494924,103658,2058980606526,1,24699851384,19862850.0,21000000.0,108786,67.81,,0.02114,,,,2025-05-10T13:57:24.472Z
2025-05-10 14:00:42,103663.01429162656,103662,2059031275596,1,24628563564,19862850.0,21000000.0,108786,67.81,,0.22675,,,,2025-05-10T14:00:33.879Z
2025-05-10 14:04:01,103670.05660836118,103670,2059031275596,1,24435131814,19862850.0,21000000.0,108786,67.81,,0.23444,,,,2025-05-10T14:03:22.028Z
2025-05-10 14:07:03,103635.7827435242,103639,2059123906603,1,24313541772,19862850.0,21000000.0,108786,67.81,,0.1731,,,,2025-05-10T14:06:37.686Z
2025-05-10 14:10:01,103621.5099969543,103622,2058251760980,1,24174616060,19862850.0,21000000.0,108786,67.81,,0.15619,,,,2025-05-10T14:10:01.139Z
2025-05-10 14:13:01,103582.77483813291,103587,2058251760980,1,23107975994,19862850.0,21000000.0,108786,67.81,,0.05789,,,,2025-05-10T14:12:23.738Z
2025-05-10 14:15:43,103579.70947743052,103580,2057266294051,1,22674912352,19862850.0,21000000.0,108786,67.81,,0.05071,,,,2025-05-10T14:15:43.964Z
2025-05-10 14:18:58,103563.69226869431,103569,2057266294051,1,22676790154,19862850.0,21000000.0,108786,67.81,,0.16916,,,,2025-05-10T14:18:37.864Z
2025-05-10 14:22:01,103543.12018092592,103542,2057020161251,1,22671580174,19862850.0,21000000.0,108786,67.81,,0.14366,,,,2025-05-10T14:21:33.688Z
2025-05-10 14:25:12,103539.48677310704,103537,2056557283106,1,23368941140,19862850.0,21000000.0,108786,67.81,,0.33638,,,,2025-05-10T14:25:01.495Z
2025-05-10 14:28:14,103540.60239430728,103546,2056557283106,1,23207529060,19862850.0,21000000.0,108786,67.81,,0.65348,,,,2025-05-10T14:28:03.036Z
2025-05-10 14:31:23,103539.62262576348,103535,2056517444905,1,22978098221,19862850.0,21000000.0,108786,67.81,,0.57105,,,,2025-05-10T14:30:50.013Z
2025-05-10 14:34:13,103534.65644788137,103537,2056517444905,1,22856246310,19862850.0,21000000.0,108786,67.81,,0.57282,,,,2025-05-10T14:33:42.777Z
2025-05-10 14:37:14,103544.26438153592,103544,2056493350826,1,22695512993,19862850.0,21000000.0,108786,67.81,,0.78296,,,,2025-05-10T14:37:14.690Z
2025-05-10 14:40:03,103544.97415677967,103540,2056771465481,1,22559383627,19862850.0,21000000.0,108786,67.81,,0.77922,,,,2025-05-10T14:40:14.802Z
2025-05-10 14:43:02,103528.60253788422,103528,2056771465481,1,22322301037,19862850.0,21000000.0,108786,67.81,,0.63017,,,,2025-05-10T14:43:11.429Z
2025-05-10 14:46:22,103557.11050371586,103539,2056279145349,1,22468430714,19862850.0,21000000.0,108786,67.81,,0.64019,,,,2025-05-10T14:45:55.387Z
2025-05-10 14:49:02,103543.361285337,103538,2056666253706,1,22141271212,19862850.0,21000000.0,108786,67.81,,0.63673,,,,2025-05-10T14:49:16.425Z
2025-05-10 14:52:01,103532.32371059248,103538,2056666253706,1,21904513373,19862850.0,21000000.0,108786,67.81,,0.55394,,,,2025-05-10T14:52:18.918Z
2025-05-10 14:55:33,103549.67396584926,103548,2056714662451,1,21948805591,19862865.0,21000000.0,108786,67.81,,0.56303,,,,2025-05-10T14:55:19.187Z
2025-05-10 14:58:21,103551.65055635155,103551,2056782691737,1,21910824521,19862865.0,21000000.0,108786,67.81,,0.45486,,,,2025-05-10T14:58:04.698Z
2025-05-10 15:01:23,103553.39251643392,103553,2056782691737,1,21560951054,19862865.0,21000000.0,108786,67.81,,0.38213,,,,2025-05-10T15:01:23.426Z
2025-05-10 15:04:12,103542.75832810032,103543,2056788629916,1,21681360805,19862865.0,21000000.0,108786,67.81,,0.37219,,,,2025-05-10T15:04:35.439Z
2025-05-10 15:07:33,103520.31305856806,103535,2056788629916,1,21611761569,19862865.0,21000000.0,108786,67.81,,0.36421,,,,2025-05-10T15:06:57.121Z
2025-05-10 15:10:33,103527.40033465812,103527,2056313601780,1,21540461769,19862865.0,21000000.0,108786,67.81,,0.38553,,,,2025-05-10T15:10:33.765Z
2025-05-10 15:13:08,103516.15823575204,103517,2056133462074,1,21516412273,19862865.0,21000000.0,108786,67.81,,0.40044,,,,2025-05-10T15:13:29.167Z
2025-05-10 15:16:16,103511.9906524502,103518,2056133462074,1,21480311611,19862865.0,21000000.0,108786,67.81,,0.47805,,,,2025-05-10T15:16:05.826Z
2025-05-10 15:19:25,103493.3298063128,103495,2056005945830,1,21480137249,19862865.0,21000000.0,108786,67.81,,0.45534,,,,2025-05-10T15:19:34.277Z
2025-05-10 15:40:27,103431.61684350116,103428,2055414348686,1,21230783636,19862865.0,21000000.0,108786,67.81,,0.56986,,,,2025-05-10T15:40:45.201Z
2025-05-10 15:43:50,103403.25161816955,103403,2054207321633,1,20927834821,19862865.0,21000000.0,108786,67.81,,0.54832,,,,2025-05-10T15:43:50.064Z
2025-05-10 15:46:33,103401.9870244762,103399,2054207321633,1,21062964328,19862865.0,21000000.0,108786,67.81,,0.56138,,,,2025-05-10T15:46:17.115Z
2025-05-10 15:51:15,103362.8581919426,103367,2053933193693,1,20933002829,19862865.0,21000000.0,108786,67.81,,0.47754,,,,2025-05-10T15:50:58.822Z
2025-05-10 15:59:56,103263.78174304232,103264,2051701937534,1,21084739666,19862865.0,21000000.0,108786,67.81,,0.35851,,,,2025-05-10T15:59:35.796Z
2025-05-10 16:03:02,103265.52873966748,103261,2051087497822,1,21028295066,19862865.0,21000000.0,108786,67.81,,0.44667,,,,2025-05-10T16:03:25.414Z
2025-05-10 16:06:14,103273.07392200764,103270,2051087497822,1,20987043326,19862865.0,21000000.0,108786,67.81,,0.58271,,,,2025-05-10T16:05:43.675Z
2025-05-10 16:09:24,103237.41673297052,103237,2050677319235,1,19596751126,19862865.0,21000000.0,108786,67.81,,0.55095,,,,2025-05-10T16:09:24.479Z
2025-05-10 16:12:06,103245.03551283048,103245,2050677319235,1,19498978568,19862865.0,21000000.0,108786,67.81,,0.47758,,,,2025-05-10T16:11:41.511Z
2025-05-10 16:15:06,103241.5992550456,103243,2050773471671,1,19560052235,19862865.0,21000000.0,108786,67.81,,0.4751,,,,2025-05-10T16:15:17.639Z
2025-05-10 16:18:04,103322.90876183532,103320,2050773471671,1,20894724383,19862865.0,21000000.0,108786,67.81,,0.51953,,,,2025-05-10T16:17:52.405Z
2025-05-10 16:21:13,103371.13759062202,103371,2052230524140,1,20790665885,19862865.0,21000000.0,108786,67.81,,0.53766,,,,2025-05-10T16:21:13.905Z
2025-05-10 16:24:34,103388.88239283104,103390,2053604340456,1,20518486837,19862865.0,21000000.0,108786,67.81,,0.55566,,,,2025-05-10T16:24:15.186Z
2025-05-10 16:27:30,103391.94751727942,103384,2053604340456,1,20479322021,19862865.0,21000000.0,108786,67.81,,0.58324,,,,2025-05-10T16:27:02.426Z
2025-05-10 16:30:02,103374.7824753726,103375,2053709964660,1,20475000435,19862865.0,21000000.0,108786,67.81,,0.57415,,,,2025-05-10T16:30:02.133Z
2025-05-10 16:33:06,103365.4147528944,103374,2053133278906,1,20402697817,19862865.0,21000000.0,108786,67.81,,0.55737,,,,2025-05-10T16:33:24.901Z
2025-05-10 16:36:13,103423.4273504472,103427,2053133278906,1,20478137470,19862865.0,21000000.0,108786,67.81,,0.60287,,,,2025-05-10T16:36:03.853Z
2025-05-10 16:39:12,103455.12817336622,103454,2054913428509,1,20595098051,19862865.0,21000000.0,108786,67.81,,0.62881,,,,2025-05-10T16:39:29.950Z
2025-05-10 16:42:14,103459.19912894414,103444,2054913428509,1,20533167264,19862865.0,21000000.0,108786,67.81,,0.67213,,,,2025-05-10T16:42:02.765Z
2025-05-10 16:45:35,103441.85016549428,103442,2054779971530,1,20590375057,19862865.0,21000000.0,108786,67.81,,0.66989,,,,2025-05-10T16:45:43.515Z
2025-05-10 16:48:16,103410.34239845233,103410,2054779971530,1,20264213127,19862865.0,21000000.0,108786,67.81,,0.67639,,,,2025-05-10T16:48:16.044Z
2025-05-10 16:51:33,103377.7220750184,103382,2054000806799,1,20668780926,19862865.0,21000000.0,108786,67.81,,0.7072,,,,2025-05-10T16:51:12.713Z
2025-05-10 16:54:07,103360.51494287878,103363,2053014333227,1,20418619158,19862931.0,21000000.0,108786,67.81,,0.68907,,,,2025-05-10T16:54:46.733Z
2025-05-10 17:01:41,103417.23070486858,103420,2053559441458,1,20212869731,19862931.0,21000000.0,108786,67.81,,0.87233,,,,2025-05-10T17:02:02.742Z
2025-05-10 17:05:04,103461.44040280538,103461,2054307574375,1,20252882080,19862931.0,21000000.0,108786,67.81,,0.91248,,,,2025-05-10T17:05:14.483Z
2025-05-10 17:07:52,103473.08861159573,103471,2054307574375,1,20198876677,19862931.0,21000000.0,108786,67.81,,0.75429,,,,2025-05-10T17:07:37.324Z
2025-05-10 17:10:59,103477.98596100364,103479,2055289939131,1,20191569394,19862931.0,21000000.0,108786,67.81,,0.76125,,,,2025-05-10T17:11:02.631Z
2025-05-10 17:14:10,103486.31962621716,103485,2055893836494,1,20177918359,19862931.0,21000000.0,108786,67.81,,0.65861,,,,2025-05-10T17:14:15.433Z
2025-05-10 17:17:09,103441.91181615184,103448,2055893836494,1,20225343008,19862931.0,21000000.0,108786,67.81,,0.62223,,,,2025-05-10T17:16:43.279Z
2025-05-10 17:19:34,103449.18720935933,103443,2054484840004,1,20175288608,19862931.0,21000000.0,108786,67.81,,0.54016,,,,2025-05-10T17:19:01.694Z
2025-05-10 17:27:32,103493.55008713384,103494,2055582502275,1,19494073643,19862931.0,21000000.0,108786,67.81,,0.48396,,,,2025-05-10T17:27:32.160Z
2025-05-10 17:30:46,103472.5857747318,103469,2055614676911,1,19398901941,19862931.0,21000000.0,108786,67.81,,0.40798,,,,2025-05-10T17:30:58.652Z
2025-05-10 17:34:02,103469.69865492068,103470,2055232267868,1,19405073771,19862931.0,21000000.0,108786,67.81,,0.40897,,,,2025-05-10T17:34:14.619Z
2025-05-10 17:37:01,103497.3356380307,103490,2055232267868,1,19153284144,19862931.0,21000000.0,108786,67.81,,0.35099,,,,2025-05-10T17:36:26.820Z
2025-05-10 17:40:09,103565.77701213936,103563,2056246709001,1,20279501726,19862931.0,21000000.0,108786,67.81,,0.42183,,,,2025-05-10T17:39:45.373Z
2025-05-10 17:42:41,103557.51493364094,103527,2056957834247,1,18968310410,19862931.0,21000000.0,108786,67.81,,0.39343,,,,2025-05-10T17:43:20.682Z
2025-05-10 17:46:12,103526.15509926558,103513,2056957834247,1,19446229464,19862931.0,21000000.0,108786,67.81,,0.37955,,,,2025-05-10T17:45:49.256Z
2025-05-10 17:49:12,103468.40806751364,103468,2056030659986,1,19961461418,19862931.0,21000000.0,108786,67.81,,0.28601,,,,2025-05-10T17:49:12.060Z
2025-05-10 17:52:03,103410.70991358526,103410,2056030659986,1,20172634187,19862931.0,21000000.0,108786,67.81,,0.20482,,,,2025-05-10T17:51:37.654Z
2025-05-10 17:54:52,103376.29785011776,103376,2053976465013,1,20285942397,19862946.0,21000000.0,108786,67.81,,0.17225,,,,2025-05-10T17:54:52.987Z
2025-05-10 17:58:22,103327.5766754204,103328,2052545093799,1,20212062932,19862946.0,21000000.0,108786,67.81,,0.13097,,,,2025-05-10T17:58:22.835Z
2025-05-10 18:01:17,103298.02234773856,103310,2052545093799,1,20196747422,19862946.0,21000000.0,108786,67.81,,0.11361,,,,2025-05-10T18:00:44.644Z
2025-05-10 18:04:24,103292.0719811072,103296,2051868593002,1,20123842633,19862946.0,21000000.0,108786,67.81,,0.1232,,,,2025-05-10T18:04:02.045Z
2025-05-10 18:07:26,103309.0881366484,103309,2051868593002,1,20177248578,19862946.0,21000000.0,108786,67.81,,0.19936,,,,2025-05-10T18:07:26.051Z
